,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
TPR::NTRK1,-0.20794477,-0.7276674,-0.4941684,0.36641154,0.24274428,-0.40849912,0.09501456,-0.26691425,-0.5688585,-0.04169928,1.2481533,0.19487773,0.029197646,-1.3238142,0.10871385,-1.4784943,0.9777435,0.31665075,0.22963361,-0.98379016,-0.760743,-0.77239144,-0.4191444,-0.33151582,-0.021307109,0.1296061,-0.3112727,0.49404845,-0.016511856,-0.20322172,-0.2201146,0.35547048,0.055050194,0.42308575,0.7402595,-0.4636123,-0.41782662,0.45217195,0.8065089,-0.03454814,-0.35398984,-0.40452185,0.9513824,-1.0930068,-0.30817315,-0.54225373,-0.29930592,0.040573977,0.2204454,0.042557552,0.4311796,-0.37467992,-0.57100403,0.7862917,-0.49661306,-0.2895807,-0.87327325,0.23703362,-0.505725,0.33859432,0.80677515,-0.94599664,0.20980865,0.0050931866
TPR::NTRK1_Fusion,-0.29881856,0.5886225,0.18438362,0.13229662,-0.49468392,0.24890606,0.23664744,0.1511473,1.1906431,-0.04128408,-0.693658,0.5406096,-0.311929,-0.5154122,-0.08966215,0.35560194,0.10178806,0.39205915,-0.4787391,-0.45620865,-0.33034796,0.35996887,0.13878667,-2.1398919,-0.5880078,0.68275815,0.04128157,0.0579264,-0.2300535,0.22836936,-1.1746083,0.37101418,0.19473147,-0.52285177,0.04250594,-0.3782952,0.19076253,0.4828434,0.5014902,-0.29551467,-0.040074166,-0.4992317,0.21232593,-1.700855,-0.13826898,0.39176354,0.42181966,-1.1023773,-0.23756355,0.4971589,-0.7268939,0.045541655,-0.21483463,-0.3591665,0.55162984,-0.30905697,-0.54839635,-0.06620805,-0.06396027,-0.107134774,-0.7131758,-0.3764227,-0.2637296,0.18952915
ERBB2_S310F,-0.143691,-0.68874145,-0.15341872,0.45873442,0.37545016,-0.374637,0.19673997,0.7408596,-0.5722365,-0.2842234,0.9806339,0.5700035,-0.38999915,-0.23879945,-0.19737947,0.15666047,-0.24940671,0.16349037,-0.015686918,-0.14356671,-0.077567674,2.1667895,0.5928415,-0.2140106,0.04918332,1.0685687,0.85942703,-0.5989959,0.3548287,-0.5786118,0.17748582,-0.16147554,-0.57852286,1.1707228,-0.48545778,0.18129967,-0.6624752,-0.22033201,-0.17589453,-0.32078212,-0.31319082,-0.39935845,-0.059517894,0.10760602,-0.40196052,0.1912503,0.2424502,-0.26096433,0.16829929,-0.39557186,-0.40095535,0.20299838,0.20391436,0.35047868,-0.06843144,-0.64252543,0.065202214,-0.19342996,0.39532873,0.30641094,-0.09341286,0.49508795,0.61926657,0.039803337
ERBB2_L755A,0.18368706,1.1420195,-0.0022705935,0.276968,0.18205287,0.5299953,3.0226803,-1.5558581,0.5535547,-0.55693585,0.4398729,-0.46388006,0.25877914,0.34983838,-0.13266997,0.67606163,0.5207045,-0.12098237,-0.13890398,0.3008376,-0.23736134,-0.84107244,-0.035500888,0.8349568,0.0062192087,0.66102874,-0.1572492,-0.12884612,0.7206576,-0.13183773,0.048581667,0.4038562,-0.43941665,-0.23977478,0.19142637,0.8723872,-0.45066616,0.386206,0.7745491,-0.3721171,0.27302784,-0.7631796,0.0022543338,-0.12269825,-0.33796796,0.13746913,-0.17518562,-0.7878604,-0.21733087,-1.1018859,-0.7054871,-0.2761217,-0.61667734,0.32084015,1.130705,1.6379342,0.22877221,0.30197635,-1.3503435,-0.16500847,-0.45852646,-0.74641645,0.30939174,1.5751071
ERBB2_L755M,0.72192293,0.3470946,0.2484983,-0.058918506,-0.22847949,-0.28492764,0.043425813,-0.05057575,0.5169571,0.31781426,0.11762935,-0.4215053,-0.17550404,-0.16228841,0.38370955,-0.33308578,0.44709173,-0.076082245,0.017798424,-0.45712292,-0.056012206,-0.18795955,-0.77812314,0.09158138,0.11970776,-0.21256588,0.44766328,-1.2768173,0.50970846,-0.9280666,0.3269217,0.35550192,-0.21048552,0.27522305,0.1348062,-0.71418583,0.16135164,-0.04919041,-0.017026916,-0.0773201,-0.64409137,0.23206112,-0.52883357,-1.6301664,0.16852075,-0.53112394,0.6110605,-0.43780875,-0.030188039,0.25122225,-0.18704106,-0.05013334,-0.07020037,-1.0209209,0.6889037,0.30185285,0.40532497,-0.90714747,0.21488073,0.15501721,-0.57659656,-0.47395,0.2555032,0.073710434
ERBB2_L755P,0.09449865,-0.386001,-0.2590247,0.2499678,0.38852203,-0.2260462,-0.028069466,1.2150171,0.13010554,0.38819718,0.29431698,-0.41932178,0.07178744,0.1832518,-0.10450993,0.6836067,0.02085422,-0.073821016,-0.19553405,0.31097513,0.019729583,-0.18656129,0.3671578,-0.4041736,-0.47339374,0.28870237,-0.52296597,1.6335444,0.12823425,0.03139763,-0.09849528,-0.009644111,-0.3052989,-0.8860135,0.3333157,-0.6055495,0.025736215,0.6812986,-0.24408108,-0.53240186,-0.23089609,0.43367487,-0.38346875,-0.0024676234,0.20471653,-0.26775748,0.30453858,-0.016682198,0.47364366,-0.32890663,0.82268554,0.15990207,0.20242946,-0.47862834,0.22817488,-0.6676372,0.102443606,-0.14882237,-0.45556733,0.10259378,0.39260578,1.1471971,-0.041935313,-1.0118436
ERBB2_A775_G776insTVMA,-0.076055095,-0.15254779,-0.06770112,0.5907785,-0.48616102,0.0861853,-0.3983066,0.15228489,0.7251745,0.3283041,-0.7770497,-0.18215601,-0.57001084,0.33130628,-0.040001173,0.10396865,0.07869215,-0.24205096,0.19839388,0.025846817,0.0024928513,0.19397765,0.3650443,-0.7878625,0.39220336,0.065947875,0.53346515,0.7032572,-0.054500937,-0.16775465,0.42563844,-0.4953949,-0.38042155,0.24411589,-0.28975332,-0.60507166,0.32248798,1.1007059,0.30564377,0.24331442,-0.25976226,-0.21317877,0.06445655,-0.31025472,0.54061073,0.030553741,0.5321509,-0.31056067,0.34186292,-0.45550963,-0.18518665,-0.4823312,-0.1574211,-0.15349148,0.8633087,0.027379736,0.1544434,0.9443321,0.026712941,0.23352943,-0.20098248,-0.04865864,0.0675646,-0.07013112
ERBB2_A775_G776insV,1.7105769,0.43132415,0.44954947,-0.22934768,-0.3425655,0.8984972,0.15698178,-0.22105722,0.18528643,1.1401197,0.73497593,-0.8148097,-0.07000133,0.35018566,0.15306236,0.6084525,-0.617361,0.934734,-0.048269514,0.04886554,1.1834732,-0.1087382,0.05957524,-0.44579914,0.3640281,0.034989376,-0.44385833,0.0115000885,0.17913121,0.37213904,-0.30882823,-1.5920806,-0.40180457,0.4972168,-0.37166572,-0.096942134,0.6419526,-0.34875888,-0.30249965,-0.40157914,0.099871285,0.65404314,-1.0304542,0.32588455,0.49138024,0.50499314,-0.7705282,0.1656569,-0.13093652,-0.37607116,1.1733581,0.19792254,-0.23014055,0.2560581,0.18903922,0.39088726,0.3518434,-0.3685874,0.35489202,-0.93711466,-0.4241093,0.49614272,-0.23995887,-0.2936686
ERBB2_A775_G776insVVMA,0.15588157,-0.18912165,0.2123126,-0.4389238,-0.68925035,1.3972288,-0.7630596,-0.40733728,-0.37263685,0.022452785,-0.52586013,0.6301115,-0.76526743,0.4379982,0.1435889,-0.39715746,-2.150773,0.4816304,-0.3079308,0.15424448,0.18485934,0.42685947,-0.5388933,-0.951424,0.5734222,0.3663959,-0.36349094,0.3404053,1.615071,0.81446093,-0.272018,-0.27343515,0.042544097,-0.24501967,-0.11384929,0.30716246,-0.51175433,-0.5057755,-0.916549,0.1537619,-0.16547178,0.01718776,1.3187238,0.2903591,0.9535419,0.12803309,-0.5146803,-0.07700423,0.8055248,-0.6069976,0.9286978,-0.26704603,-0.3491267,0.37693524,-0.29531848,0.45217425,0.100460276,0.32564032,-0.08001301,-0.80269563,-0.3044118,-0.8754099,-0.9615337,-0.32335284
ERBB2_G776_V777delinsVCD,0.43636137,-0.14629567,0.012980576,0.072661,-0.12442191,0.28694105,-0.11186298,0.020902323,0.5052484,0.075008705,-0.2286693,0.07455689,0.77066475,0.16176073,-0.6971671,0.19597466,0.06937254,-0.40708023,0.15468377,-1.0096662,-0.07205188,0.1890318,-0.09008562,0.3244601,0.12489153,-0.32083005,-0.24034669,-0.20692174,0.36190686,-0.2187619,-0.27419397,1.1312506,-0.22630467,-0.5778849,-0.17483015,0.07566074,0.628711,0.012303462,0.6829745,-0.23850065,0.019155301,-0.14267159,-0.5591349,-0.6542665,-0.27682063,0.28985262,-0.3447388,-0.05320612,0.32191733,0.12572883,-0.8960869,-0.29787478,-0.5297686,0.8926865,0.1675765,-0.18822919,-0.0021481058,-0.27943888,0.22964919,-0.09445815,0.19980556,0.40667278,0.12514485,0.2098961
ERBB2_G776delinsCV,-1.2533336,-0.06818023,-0.34384272,-0.012497642,-0.91482484,0.3548079,0.06321012,0.11185793,0.95978683,0.27677795,0.21728146,0.17914054,-0.14966498,1.0625899,0.49906808,-0.16115867,0.1295117,-0.24966063,0.57418007,0.048957527,0.8740335,1.5449005,0.13513286,0.19951764,0.04061534,0.2216235,0.5966722,1.0464154,0.11419033,0.25739366,-0.022645677,-0.11256563,-0.6587218,0.29762372,-0.3532207,-0.10569032,0.964761,-0.2175325,-0.0919069,0.5738141,0.20346606,-0.14431778,0.25703073,-0.10914368,-0.14533801,0.03365267,0.39358747,0.7683471,-1.1787487,-0.43371603,-0.21301812,0.02330964,-0.13229667,0.049744643,-0.07045716,0.38877022,0.21443784,0.008805515,0.23163548,1.3872817,0.18440127,0.023968948,-0.22583842,-0.4089313
ERBB2_G776delinsLC,-0.05504761,0.16057277,0.011343824,-0.44680735,0.037797175,-0.27885655,0.49870062,1.2397776,-0.039795853,0.015095053,-0.56591403,0.30448866,-0.20261578,-0.24772896,-0.008276131,-0.098774835,0.36045417,0.071375325,0.58656895,0.25100136,0.42951253,0.016038764,-0.0969616,-0.861361,-0.31137326,0.41968465,-0.54782313,-0.23704442,0.33477163,0.28825468,0.11331761,1.8969362,-0.8348298,-0.08183698,-0.40785968,0.516126,-0.728198,-0.6740629,1.2787439,1.0479592,-0.1318791,-1.1206428,0.030075733,0.6382937,0.58559805,-1.6091887,0.23088169,1.3404083,0.5841193,0.23983784,0.9148051,0.31526086,0.45592475,0.088530906,0.7380478,0.57962435,0.11558742,0.10274644,0.28213683,0.33866665,-0.58925,0.41538578,0.03563904,0.12162632
ERBB2_G776delinsVC,-0.027579337,-0.46571958,0.051406648,1.5865777,0.14349408,-0.24819607,0.040357832,-0.42372054,-0.33798012,-0.12461052,-0.53757185,0.79530585,-0.13641323,0.3018779,0.1863308,-0.16803683,-0.5613452,-0.6192998,-0.021995839,-0.21438223,0.6563897,1.3510375,-0.15058553,-0.6566312,0.59997636,0.19618176,0.48219013,0.7123926,0.20174323,-0.28837806,0.15315852,0.22122152,-0.37354565,-0.32157812,1.0704627,-0.119848706,0.39726973,1.3400297,0.38614738,-0.78058153,0.24604414,0.76000893,-1.8740853,0.44161654,-0.13697089,-0.510409,0.073714666,-0.16963272,-0.21044219,-0.46963057,-0.15612704,-0.31923994,-0.18747188,0.13436104,0.4400315,-0.40184566,0.51927334,0.47416282,0.18592371,-0.33477342,-0.109347835,-0.92210495,0.019027822,-0.062257048
ERBB2_G778_S779insLPS,-0.12006863,0.020553887,0.24463277,-0.26057774,-0.06788896,0.0820905,0.24350758,0.012272269,-0.3632094,0.10438306,-0.17675287,-0.02997707,-0.7204437,-0.28145424,0.09871751,-0.3115854,0.78837764,-0.20373718,0.16336256,0.27676088,0.556806,0.03699873,0.29730555,-0.8372505,-0.04582667,0.17425007,-0.0494859,-0.11983557,0.06897249,0.12420763,0.30569318,-0.13192739,-0.114482306,0.01466287,0.048620965,-0.07397232,0.28603238,-0.19540489,-0.109394655,0.24390414,0.11251012,0.31733653,0.21058069,-0.048428737,0.24292651,0.06910942,-0.96684754,1.1590242,0.38319507,-0.19904654,-0.72581553,-0.8060402,0.454022,-0.1682217,0.032105323,0.31052566,0.10986911,-0.35798126,0.5102423,-0.10347729,-0.1299654,0.26974955,0.25655717,0.16405669
TMB,-0.020553691,0.103655376,-0.27309212,-0.19324659,0.3880344,0.062987,-0.08698184,0.24576463,-0.08752188,0.196689,-0.21057028,0.43121794,-0.3530782,-0.91039187,0.01674703,0.23865841,-0.6503005,-0.24375945,0.01125,0.120946996,-0.5823564,-0.57296026,-0.008139357,0.4422036,0.6236307,0.47980514,-0.47604868,0.08937377,-0.9429793,-0.18288378,0.5707325,0.3555445,0.28383836,0.111654304,0.07103702,-1.3580408,-0.14643076,0.10153741,-1.1490685,0.17152058,-0.17484257,1.2100222,-0.39326686,-1.0701836,0.04103094,-0.4853765,-0.30757686,-0.30308688,-0.110115126,1.1183325,-1.077066,-0.082212076,0.3529371,0.16722448,0.5050115,0.32598868,0.04299912,-0.14191078,0.25928593,0.33399808,-0.040405914,0.12295887,-0.13888828,0.3151959
TMB_High,-0.91251236,0.590228,-0.30385843,-1.115094,-0.4159051,0.95344216,0.48414266,0.30702904,0.034756284,-0.5154459,0.6244802,-0.5320144,-1.0127765,0.41847557,2.7099185,-0.74504626,-0.19352308,0.40302095,0.17282017,-0.15723427,1.5189171,-0.7322846,-0.104116134,-0.5946198,-0.1472879,-0.57393277,-0.3205573,1.3130693,0.15559377,-0.07941045,0.25210315,0.91781366,-0.37691763,0.46691033,-0.67044735,0.394436,-0.9656024,1.0231785,-0.024684306,0.24983358,0.7736957,1.4332122,-1.1422901,0.0005693766,-0.2320977,0.19659463,-0.39276016,0.9584713,-2.1787493,0.55100816,0.81568533,0.14181727,-0.23714878,1.3364401,0.03676599,0.04579155,-0.35333946,0.055404913,-0.66579485,0.8030659,-1.0625604,0.19271736,-0.65308976,-0.15531893
Lazertinib,0.9346382,0.0692443,0.8042093,0.66816765,0.9764507,0.12709156,0.8932316,1.4376148,0.0051396554,0.32906908,0.7260402,-0.4506332,-0.23616876,0.3619813,0.14471914,0.015903842,0.2475561,-0.04689828,-0.63502395,0.05361171,0.45538068,-0.1664196,-1.7202992,0.35519302,1.0614693,-0.10847657,0.25773424,-0.23277287,0.2084817,-0.39736906,-0.5050651,0.21649896,-1.0768541,0.076324664,0.24042325,-1.1498224,-0.014812862,-1.2898461,0.10396425,-0.077353835,0.28315678,-1.45139,0.20641772,0.29023468,0.47427747,-0.38102973,-0.10612447,-1.589554,-1.3177522,-0.1713962,0.13099623,0.25965092,-0.28116548,0.4870703,1.3536309,1.9083486,-1.1510475,0.5604394,-0.26980448,1.0170382,-0.015542671,-0.031173563,-0.27740943,-0.101643175
V::NRG1,0.20198476,0.54239154,-0.6353221,0.03373563,-0.13283353,0.36633205,0.24862875,-0.37994814,-0.6028017,-0.33727464,0.4127211,-0.2924262,0.47775888,0.790418,-0.41113636,-0.6105025,0.16565935,0.27006164,-0.40825668,0.2967697,0.13057518,0.27960536,-0.29869255,0.52185225,-0.43057033,0.110839844,-0.6140399,0.21680668,-0.19103995,0.0063472176,-1.070144,-0.29298568,0.39739308,0.22353418,1.1760865,0.2762948,-0.18429388,0.14534763,-0.021200562,0.10631627,0.0034111068,0.56613123,-0.34325808,-0.18738528,0.41394007,-0.90806913,-0.18077892,0.27934945,0.06667508,0.5196807,-0.54039806,-0.03170489,0.092022546,-0.17811172,0.013447139,0.18494445,-1.3209323,-0.66505116,0.34666455,-0.0217961,0.5040034,1.2063407,-0.1675322,0.19050647
V::NRG1_Fusion,-0.48770055,0.091933906,0.39924183,-1.5147774,-0.3757047,-0.16916499,-0.3076976,0.5908486,1.1026607,0.76385134,-0.9570194,-0.9723406,-1.4141915,0.6177681,-0.059168566,-0.4591206,0.32993728,0.8297404,-1.0794064,0.5227868,-0.13772427,0.086417556,1.7706391,-0.21061109,-1.0108593,0.8911221,-1.2363572,-0.4921312,-0.11489634,0.51158094,-0.03852413,-1.605775,1.4334146,0.73785836,0.19715714,0.29827628,0.23701507,1.5681375,-0.387153,0.022885436,-0.32866392,0.90415967,0.28098577,-0.38266316,-1.6652678,1.3733727,0.29485357,-1.3139187,0.16568181,1.7336254,0.009726535,-0.072677396,-1.0696704,-0.058141753,0.5341453,0.44618043,0.016273929,-0.57430303,-0.117719315,0.39346734,-0.8990324,0.20748271,-0.46145847,0.431088
Zenocutuzumab-Zbco,-0.03138981,0.6957785,0.38619372,-0.14441176,-0.7325976,0.13138632,-1.0099277,-0.48450503,0.068510585,-0.48931086,-0.116079345,-0.21245006,0.53540456,0.43059543,-0.25845838,-0.5884277,0.581173,0.056114282,-0.121736735,0.10412809,0.41292676,-0.1776359,1.0956745,-0.14524269,-0.47354507,0.68395376,0.3270038,-0.39704293,-0.12771676,-0.4349805,-0.27558485,0.09498276,0.09085404,-0.07543275,-0.92849076,0.3172098,0.13464983,0.12407003,2.0026646,-0.25828022,0.025252681,-0.79349536,0.1531738,-0.48580065,0.3055035,0.36090785,0.27688244,-0.21042767,0.39879188,0.7384454,-0.40468585,-0.18468285,0.6335038,0.9476505,-1.1068012,-0.36702052,0.4351295,-0.2564315,-1.1429281,-0.4743987,-0.18302879,-1.3650689,0.18897839,-0.4449715
EGFR::RAD51_e24::e4,-0.25540817,-0.0070341965,-0.32696155,0.9032578,-0.299126,0.24896938,0.36880615,0.3319599,-0.47251645,-0.23396672,0.35955292,1.0359106,-0.15816008,-1.9961591,-0.12099652,-0.38742483,0.59709686,1.4198878,0.040060487,-1.336304,0.20641235,0.0034894797,-0.9704087,-0.45696315,0.1133729,-0.2025615,0.25569153,0.5526533,-0.56493604,-0.23332512,0.14784887,-0.12623948,0.11713469,0.041973572,-0.17884924,0.47850633,0.080438875,-0.5582985,0.16565964,0.31006613,0.18555139,-0.08608189,0.3317788,-0.027580054,0.51275194,0.07082227,-0.2833205,-0.31110433,-0.48187965,0.6017395,0.2987111,0.26295978,0.4244513,-0.57595557,-0.21596672,0.2991628,0.22097716,1.0296427,0.35544592,-1.6702362,-0.82635814,-0.046630036,-0.7059924,0.8415494
Datopotamab Deruxtecan Regimen,0.09434265,-0.9119339,-0.44339222,0.895742,-0.2657206,1.1595396,1.0722266,0.70877516,0.4012386,1.058163,-0.31382915,0.35713995,-0.06351924,-0.024595387,0.4050776,-0.40780818,0.100289285,0.05117019,0.05073292,0.38260695,0.39930215,-0.4033528,-0.23638545,-0.011605391,0.6551594,-0.42571583,-0.09600386,0.17269583,-0.34763038,0.07635966,-1.6385078,-0.13329637,0.05977318,0.029649023,-0.036143813,-0.070662044,0.20992982,-0.6700422,0.10229963,0.1577582,-0.06324729,-0.66417366,0.0060011423,-0.11045043,-0.23980604,0.5731258,0.77854574,0.07126049,-0.9956119,0.41137144,-0.33955327,0.106129915,-0.03756692,1.3070374,0.1483213,0.12574844,0.7719933,-0.06541907,-0.7320647,-0.15705852,-0.2036088,0.5158871,-1.3002347,-0.06396154
Datopotamab Deruxtecan,0.12833816,-1.1245537,0.057213984,0.14469764,0.39009,-0.069825605,0.033803508,0.6663439,0.4612232,-0.074151635,0.1730995,-1.0429329,-0.31297082,0.96805996,0.23138514,-0.7470244,0.035380837,0.8555297,0.18651055,0.00038654095,-1.6813962,-1.0030499,-2.0033875,-0.33351412,-0.055632804,0.67278314,0.0015079934,-0.71493423,0.15689704,-0.060068373,-0.08926891,-0.475637,-1.138825,0.31303272,-1.8499095,-0.05994313,0.3483227,-0.57135814,-0.08218084,0.47143036,0.45087767,1.3157176,-0.08605048,0.0033542854,0.05307224,-0.8698629,0.8059013,-0.16997907,0.6004647,1.6714467,0.1374611,-0.3272939,0.09812927,0.35159418,-0.5150751,0.5487225,-0.14738256,-0.16759218,0.114383206,-0.1581979,-0.21027471,0.047012243,0.99643886,0.42239392
Zongertinib,-0.044564806,-0.32052922,-0.59943134,-0.53301907,0.14461878,-0.8371847,-1.0738186,0.26533854,-0.18455547,-0.5713259,0.56917363,-0.48306558,-0.45146626,-0.18673651,0.23903444,-0.34337834,-0.60229486,-0.68521875,-0.3973616,-0.84020275,0.043464616,0.041779876,0.51999795,-0.2129709,0.078189395,-0.43564278,-0.2437371,-1.5459628,0.19523075,0.07161655,-0.013366698,0.42269313,-0.7120779,0.83332217,-0.29731506,0.1757955,0.78619117,0.7289218,0.06879006,0.1945084,-0.239542,-0.045853097,-0.13344651,-0.16273786,0.16785865,-0.06889224,-0.1952713,-0.17716578,-0.3712927,-0.28721964,0.12399795,-0.5028014,-0.2928212,-0.22244556,0.032183293,0.098547034,-0.105146356,-0.15705456,-0.073145665,-1.7816195,0.0033476271,-1.3599635,-0.09592749,0.380424
NFE2L2_Mutation OR KEAP1 Mutation OR CUL3 Mutation,0.58585405,-0.48520216,-0.23993754,-0.3460853,-0.33858272,-0.25921744,0.49636894,-0.32591113,-0.01390613,-0.27000982,0.22415607,0.2288798,-0.84368217,-0.7570269,-0.08809647,-1.4435331,0.05680675,-0.4278931,-0.26091012,-0.92479587,-0.028276648,-0.5309234,-1.4098477,0.24062768,1.7000734,0.52880627,-0.055630885,0.45204398,0.14471176,-0.549972,0.19938754,0.47954485,1.0323615,0.33019662,-0.15312468,0.5030788,-0.31299603,0.38330412,-0.40733102,0.41947904,0.78318673,1.3278775,-0.11577317,-0.024043018,-0.21949996,-0.3620268,-0.05759068,0.2488159,0.32237333,-0.57821167,-0.2652581,-0.54407775,-0.2984935,0.7637873,0.43784782,1.2947739,0.6934425,-0.18036315,0.45785,0.53319484,0.4492843,-0.15520604,-0.23867786,0.23895733
Platinum Doublet,0.76119876,-0.51180995,-1.5585706,-0.71311486,0.048807286,-0.08890704,-0.0652435,-0.8675855,0.5821436,0.5863189,-1.413573,1.3307586,-0.5311112,0.4293769,-0.043257557,-1.331784,0.74887586,0.1281147,1.0039592,-0.4661241,-1.1156391,-0.5993428,1.2847147,0.27338848,0.46828163,-0.40857893,-0.99916804,1.2383791,-0.7737732,0.21248388,-0.40094444,0.41070402,-0.28579146,0.19334336,-0.070114724,-0.09725137,-1.083858,0.6741649,0.467108,-1.7760767,-0.70515645,0.074305125,0.022807138,0.4929192,1.2978274,0.6308178,-0.5439918,0.71618074,0.17413768,-0.10383033,-0.17003262,0.5050658,0.67194766,-0.80536836,1.4737741,-0.09902594,-0.5913726,0.822199,-0.27332333,-0.81695265,0.26327148,-0.30117083,0.56707764,1.2679137
ERBB2_L755P OR  G776V OR  G776delinsVC OR  P780_Y781insGSP,-1.0749471,-0.21217625,0.13717973,-1.0073023,0.7405705,0.47301027,0.572504,-0.71903944,0.35279983,-0.12044377,0.4155559,-1.747634,-0.59501,-0.17025656,-0.18305992,-1.7663252,-0.5099182,-1.0158558,0.12135008,1.50216,-0.266839,-0.14836709,0.5026818,-1.1758492,-1.4811015,-0.11828874,0.18872753,0.2681708,0.18147527,0.060022168,1.1479918,0.076480895,-1.8284482,-0.6112506,-0.8041296,0.120623566,0.057310753,-0.45108095,-0.63748044,0.08747982,0.22693717,-0.9691814,-0.7247064,-1.1103251,1.2534623,0.39971694,0.3364254,0.90265477,0.4652772,0.46483555,-0.572526,0.5759687,-0.4464656,0.6117203,-0.36076805,-0.478995,-0.5201566,-0.78580654,-0.88418865,-0.21151382,-0.18866658,0.70290357,0.1986233,-0.2527297
ERBB2_A775_G776insYVMA,0.31535807,-0.24969086,-0.057465702,0.4314265,-0.12728566,0.16720544,-0.15422231,-0.62957454,0.20777242,-0.39943397,0.17504416,0.6717314,0.13062912,0.0955347,0.027966501,0.19879575,-0.15269063,0.051433086,1.3463166,0.12759145,-0.4358426,-0.7240759,-0.06509746,-0.04370387,-0.0020412547,-0.75189126,0.049545493,0.5160482,0.29284188,-0.3364654,-0.07567834,0.04743257,0.06413882,0.5426772,0.20683794,-0.37972313,0.13759889,0.14113937,-0.35984573,-0.079903,-0.36959028,0.06627097,0.077031024,-0.19151415,-0.25797474,0.27166292,0.010351561,0.2125013,0.11346698,0.04989581,-0.5485371,-0.069800265,-0.17729923,0.023712046,-0.09324882,-0.2175986,-0.09389007,-0.03828251,-0.019870156,-1.4521877,1.4546636,0.0045422995,0.08738048,-0.3482918
KEAP1,-0.30647165,-0.40956533,0.5291748,0.35261253,-0.73882174,-0.08011033,0.21162046,-0.3848232,0.011791255,0.048135888,-0.946437,-2.0638905,-1.0553182,-0.06713687,-0.048385944,0.41611466,-0.094526835,-0.106438234,-0.016602067,-0.03460495,0.18364882,1.1366354,-0.59839547,-1.0326343,-1.2814637,0.496473,-0.29881188,-0.09063225,-0.58116317,0.265941,-0.18187135,-0.0060340962,0.30149096,0.5414999,0.2355348,0.2534262,-0.6405062,0.44552934,-0.117915146,-0.4066763,0.12093308,0.25269848,0.10864446,0.5024216,-0.064222425,-0.5417551,-0.089517154,-0.22452858,-0.10574191,0.08868486,0.22023562,-0.21653573,0.06662742,0.990779,-0.63931966,-0.56634057,-0.29422018,-0.635495,0.18597072,-0.2575758,1.0109608,-0.67100954,0.33172324,0.5826975
